start_date,end_date,start_act360_years,forward_period_days,forward_rate
2051-04-07,2051-05-05,24.908333333333335,28,0.07282572931389675
2051-04-14,2051-05-12,24.927777777777777,28,0.07282390111398815
2051-04-21,2051-05-19,24.947222222222223,28,0.07282207708149452
2051-04-28,2051-05-26,24.966666666666665,28,0.07282025721368093
2051-05-05,2051-06-02,24.98611111111111,28,0.07281844150770109
2051-05-12,2051-06-09,25.005555555555556,28,0.07281662996067727
2051-05-19,2051-06-16,25.025,28,0.07281482256972321
2051-05-26,2051-06-23,25.044444444444444,28,0.0728130193318442
2051-06-02,2051-06-30,25.06388888888889,28,0.0728112202440626
2051-06-09,2051-07-07,25.083333333333332,28,0.07280942530333512
2051-06-16,2051-07-14,25.102777777777778,28,0.07280763450655568
2051-06-23,2051-07-21,25.122222222222224,28,0.07280584785060393
2051-06-30,2051-07-28,25.141666666666666,28,0.07280406533231096
2051-07-07,2051-08-04,25.16111111111111,28,0.0728022869484365
2051-07-14,2051-08-11,25.180555555555557,28,0.07280051269575744
2051-07-21,2051-08-18,25.2,28,0.07279874257096498
2051-07-28,2051-08-25,25.219444444444445,28,0.07279697657071324
2051-08-04,2051-09-01,25.238888888888887,28,0.07279521469164774
2051-08-11,2051-09-08,25.258333333333333,28,0.07279345693031981
2051-08-18,2051-09-15,25.27777777777778,28,0.07279170328328936
2051-08-25,2051-09-22,25.29722222222222,28,0.07278995374705063
2051-09-01,2051-09-29,25.316666666666666,28,0.07278820831806643
2051-09-08,2051-10-06,25.336111111111112,28,0.07278646699277674
2051-09-15,2051-10-13,25.355555555555554,28,0.07278472976755593
2051-09-22,2051-10-20,25.375,28,0.07278299663875545
2051-09-29,2051-10-27,25.394444444444446,28,0.072781267602684
2051-10-06,2051-11-03,25.413888888888888,28,0.07277954265563023
2051-10-13,2051-11-10,25.433333333333334,28,0.07277782179381147
2051-10-20,2051-11-17,25.45277777777778,28,0.07277610501343933
2051-10-27,2051-11-24,25.47222222222222,28,0.07277439231067971
2051-11-03,2051-12-01,25.491666666666667,28,0.0727726836816443
2051-11-10,2051-12-08,25.511111111111113,28,0.07277097912245908
2051-11-17,2051-12-15,25.530555555555555,28,0.07276927862915862
2051-11-24,2051-12-22,25.55,28,0.07276758219776612
2051-12-01,2051-12-29,25.569444444444443,28,0.0727658898242762
2051-12-08,2052-01-05,25.58888888888889,28,0.07276420150463211
2051-12-15,2052-01-12,25.608333333333334,28,0.07276251723476568
2051-12-22,2052-01-19,25.627777777777776,28,0.07276083701056019
2051-12-29,2052-01-26,25.647222222222222,28,0.0727591608278704
2052-01-05,2052-02-02,25.666666666666668,28,0.07275748868251108
2052-01-12,2052-02-09,25.68611111111111,28,0.07275582057027417
2052-01-19,2052-02-16,25.705555555555556,28,0.07275415648691164
2052-01-26,2052-02-23,25.725,28,0.07275249642814119
2052-02-02,2052-03-01,25.744444444444444,28,0.07275084038966055
2052-02-09,2052-03-08,25.76388888888889,28,0.0727491883671275
2052-02-16,2052-03-15,25.783333333333335,28,0.07274754035617123
2052-02-23,2052-03-22,25.802777777777777,28,0.07274589635239526
2052-03-01,2052-03-29,25.822222222222223,28,0.07274425635135456
2052-03-08,2052-04-05,25.841666666666665,28,0.07274262034858989
2052-03-15,2052-04-12,25.86111111111111,28,0.0727409883396105
2052-03-22,2052-04-19,25.880555555555556,28,0.07273936031987718
2052-03-29,2052-04-26,25.9,28,0.07273773628487071
2052-04-05,2052-05-03,25.919444444444444,28,0.0727361162299719
2052-04-12,2052-05-10,25.93888888888889,28,0.07273450015059588
2052-04-19,2052-05-17,25.958333333333332,28,0.07273288804210346
2052-04-26,2052-05-24,25.977777777777778,28,0.07273127989980699
2052-05-03,2052-05-31,25.997222222222224,28,0.07272967571903305
2052-05-10,2052-06-07,26.016666666666666,28,0.07272807549503973
2052-05-17,2052-06-14,26.03611111111111,28,0.07272647922308512
2052-05-24,2052-06-21,26.055555555555557,28,0.07272488689840159
2052-05-31,2052-06-28,26.075,28,0.07272329851617013
2052-06-07,2052-07-05,26.094444444444445,28,0.07272171407157174
2052-06-14,2052-07-12,26.113888888888887,28,0.07272013355974176
2052-06-21,2052-07-19,26.133333333333333,28,0.07271855697579552
2052-06-28,2052-07-26,26.15277777777778,28,0.07271698431482264
2052-07-05,2052-08-02,26.17222222222222,28,0.07271541557190135
2052-07-12,2052-08-09,26.191666666666666,28,0.07271385074206137
2052-07-19,2052-08-16,26.211111111111112,28,0.07271228982031522
2052-07-26,2052-08-23,26.230555555555554,28,0.07271073280167549
2052-08-02,2052-08-30,26.25,28,0.0727091796810805
2052-08-09,2052-09-06,26.269444444444446,28,0.07270763045348286
2052-08-16,2052-09-13,26.288888888888888,28,0.07270608511380663
2052-08-23,2052-09-20,26.308333333333334,28,0.07270454365694162
2052-08-30,2052-09-27,26.32777777777778,28,0.07270300607775765
2052-09-06,2052-10-04,26.34722222222222,28,0.07270147237111026
2052-09-13,2052-10-11,26.366666666666667,28,0.07269994253181787
2052-09-20,2052-10-18,26.386111111111113,28,0.07269841655468179
2052-09-27,2052-10-25,26.405555555555555,28,0.0726968944344976
2052-10-04,2052-11-01,26.425,28,0.07269537616600097
2052-10-11,2052-11-08,26.444444444444443,28,0.0726938617439532
2052-10-18,2052-11-15,26.46388888888889,28,0.07269235116305284
2052-10-25,2052-11-22,26.483333333333334,28,0.07269084441798412
2052-11-01,2052-11-29,26.502777777777776,28,0.072689341503457
2052-11-08,2052-12-06,26.522222222222222,28,0.07268784241408152
2052-11-15,2052-12-13,26.541666666666668,28,0.07268634714450764
2052-11-22,2052-12-20,26.56111111111111,28,0.07268485568935969
2052-11-29,2052-12-27,26.580555555555556,28,0.07268336804319057
2052-12-06,2053-01-03,26.6,28,0.0726818842006132
2052-12-13,2053-01-10,26.619444444444444,28,0.07268040415614621
2052-12-20,2053-01-17,26.63888888888889,28,0.07267892790433685
2052-12-27,2053-01-24,26.658333333333335,28,0.07267745543970376
2053-01-03,2053-01-31,26.677777777777777,28,0.07267598675673138
2053-01-10,2053-02-07,26.697222222222223,28,0.07267452184988699
2053-01-17,2053-02-14,26.716666666666665,28,0.07267306071364926
2053-01-24,2053-02-21,26.73611111111111,28,0.07267160334243128
2053-01-31,2053-02-28,26.755555555555556,28,0.07267014973065747
2053-02-07,2053-03-07,26.775,28,0.07266869987274374
2053-02-14,2053-03-14,26.794444444444444,28,0.07266725376306603
2053-02-21,2053-03-21,26.81388888888889,28,0.0726658113959774
2053-02-28,2053-03-28,26.833333333333332,28,0.07266437276587093
2053-03-07,2053-04-04,26.852777777777778,28,0.0726629378670426
2053-03-14,2053-04-11,26.872222222222224,28,0.07266150669380268
2053-03-21,2053-04-18,26.891666666666666,28,0.07266007924048999
2053-03-28,2053-04-25,26.91111111111111,28,0.0726586555013377
2053-04-04,2053-05-02,26.930555555555557,28,0.07265723547065608
2053-04-11,2053-05-09,26.95,28,0.07265581914268118
2053-04-18,2053-05-16,26.969444444444445,28,0.07265440651163761
2053-04-25,2053-05-23,26.988888888888887,28,0.07265299757176713
2053-05-02,2053-05-30,27.008333333333333,28,0.07265159231726008
2053-05-09,2053-06-06,27.02777777777778,28,0.07265019074230114
2053-05-16,2053-06-13,27.04722222222222,28,0.0726487928410892
2053-05-23,2053-06-20,27.066666666666666,28,0.07264739860776327
2053-05-30,2053-06-27,27.086111111111112,28,0.07264600803647658
2053-06-06,2053-07-04,27.105555555555554,28,0.07264462112137096
2053-06-13,2053-07-11,27.125,28,0.0726432378565597
2053-06-20,2053-07-18,27.144444444444446,28,0.07264185823613323
2053-06-27,2053-07-25,27.163888888888888,28,0.07264048225420483
2053-07-04,2053-08-01,27.183333333333334,28,0.0726391099048364
2053-07-11,2053-08-08,27.20277777777778,28,0.07263774118208412
2053-07-18,2053-08-15,27.22222222222222,28,0.07263637608001844
2053-07-25,2053-08-22,27.241666666666667,28,0.07263501459267273
2053-08-01,2053-08-29,27.261111111111113,28,0.07263365671406888
2053-08-08,2053-09-05,27.280555555555555,28,0.07263230243822313
2053-08-15,2053-09-12,27.3,28,0.07263095175914026
2053-08-22,2053-09-19,27.319444444444443,28,0.07262960467080225
2053-08-29,2053-09-26,27.33888888888889,28,0.07262826116718532
2053-09-05,2053-10-03,27.358333333333334,28,0.07262692124226572
2053-09-12,2053-10-10,27.377777777777776,28,0.07262558488997975
2053-09-19,2053-10-17,27.397222222222222,28,0.07262425210428367
2053-09-26,2053-10-24,27.416666666666668,28,0.07262292287910231
2053-10-03,2053-10-31,27.43611111111111,28,0.0726215972083634
2053-10-10,2053-11-07,27.455555555555556,28,0.0726202750859804
2053-10-17,2053-11-14,27.475,28,0.07261895650583819
2053-10-24,2053-11-21,27.494444444444444,28,0.07261764146183593
2053-10-31,2053-11-28,27.51388888888889,28,0.07261632994784709
2053-11-07,2053-12-05,27.533333333333335,28,0.07261502195774515
2053-11-14,2053-12-12,27.552777777777777,28,0.07261371748538359
2053-11-21,2053-12-19,27.572222222222223,28,0.07261241652461305
2053-11-28,2053-12-26,27.591666666666665,28,0.07261111906927559
2053-12-05,2054-01-02,27.61111111111111,28,0.07260982511319616
2053-12-12,2054-01-09,27.630555555555556,28,0.07260853465020542
2053-12-19,2054-01-16,27.65,28,0.07260724767411686
2053-12-26,2054-01-23,27.669444444444444,28,0.07260596417871261
2054-01-02,2054-01-30,27.68888888888889,28,0.0726046841578005
2054-01-09,2054-02-06,27.708333333333332,28,0.07260340760516547
2054-01-16,2054-02-13,27.727777777777778,28,0.07260213451458679
2054-01-23,2054-02-20,27.747222222222224,28,0.07260086487983802
2054-01-30,2054-02-27,27.766666666666666,28,0.07259959869467274
2054-02-06,2054-03-06,27.78611111111111,28,0.0725983359528445
2054-02-13,2054-03-13,27.805555555555557,28,0.07259707664809831
2054-02-20,2054-03-20,27.825,28,0.07259582077418202
2054-02-27,2054-03-27,27.844444444444445,28,0.0725945683248178
2054-03-06,2054-04-03,27.863888888888887,28,0.07259331929373351
2054-03-13,2054-04-10,27.883333333333333,28,0.07259207367464564
2054-03-20,2054-04-17,27.90277777777778,28,0.07259083146124207
2054-03-27,2054-04-24,27.92222222222222,28,0.07258959264726782
2054-04-03,2054-05-01,27.941666666666666,28,0.07258835722638222
2054-04-10,2054-05-08,27.961111111111112,28,0.07258712519228748
2054-04-17,2054-05-15,27.980555555555554,28,0.0725858965386829
2054-04-24,2054-05-22,28.0,28,0.07258467125922216
2054-05-01,2054-05-29,28.019444444444446,28,0.07258344934758457
2054-05-08,2054-06-05,28.038888888888888,28,0.07258223079743235
2054-05-15,2054-06-12,28.058333333333334,28,0.07258101560244201
2054-05-22,2054-06-19,28.07777777777778,28,0.07257980375623863
2054-05-29,2054-06-26,28.09722222222222,28,0.07257859525249868
2054-06-05,2054-07-03,28.116666666666667,28,0.07257739008485015
2054-06-12,2054-07-10,28.136111111111113,28,0.07257618824693239
2054-06-19,2054-07-17,28.155555555555555,28,0.07257498973238478
2054-06-26,2054-07-24,28.175,28,0.07257379453482958
2054-07-03,2054-07-31,28.194444444444443,28,0.07257260264790043
2054-07-10,2054-08-07,28.21388888888889,28,0.0725714140651996
2054-07-17,2054-08-14,28.233333333333334,28,0.07257022878035217
2054-07-24,2054-08-21,28.252777777777776,28,0.07256904678697186
2054-07-31,2054-08-28,28.272222222222222,28,0.0725678680786609
2054-08-07,2054-09-04,28.291666666666668,28,0.07256669264901872
2054-08-14,2054-09-11,28.31111111111111,28,0.07256552049165897
2054-08-21,2054-09-18,28.330555555555556,28,0.07256435160014967
2054-08-28,2054-09-25,28.35,28,0.07256318596809308
2054-09-04,2054-10-02,28.369444444444444,28,0.0725620235890829
2054-09-11,2054-10-09,28.38888888888889,28,0.07256086445669853
2054-09-18,2054-10-16,28.408333333333335,28,0.07255970856451942
2054-09-25,2054-10-23,28.427777777777777,28,0.07255855590613638
2054-10-02,2054-10-30,28.447222222222223,28,0.07255740647510317
2054-10-09,2054-11-06,28.466666666666665,28,0.07255626026500776
2054-10-16,2054-11-13,28.48611111111111,28,0.07255511726941531
2054-10-23,2054-11-20,28.505555555555556,28,0.07255397748188523
2054-10-30,2054-11-27,28.525,28,0.0725528408959884
2054-11-06,2054-12-04,28.544444444444444,28,0.07255170750527284
2054-11-13,2054-12-11,28.56388888888889,28,0.07255057730332082
2054-11-20,2054-12-18,28.583333333333332,28,0.0725494502836832
2054-11-27,2054-12-25,28.602777777777778,28,0.07254832643990802
2054-12-04,2055-01-01,28.622222222222224,28,0.07254720576554899
2054-12-11,2055-01-08,28.641666666666666,28,0.0725460882541627
2054-12-18,2055-01-15,28.66111111111111,28,0.07254497389928576
2054-12-25,2055-01-22,28.680555555555557,28,0.07254386269448901
2055-01-01,2055-01-29,28.7,28,0.07254275463331476
2055-01-08,2055-02-05,28.719444444444445,28,0.07254164970929391
2055-01-15,2055-02-12,28.738888888888887,28,0.07254054791599446
2055-01-22,2055-02-19,28.758333333333333,28,0.07253944924693588
2055-01-29,2055-02-26,28.77777777777778,28,0.07253835369566046
2055-02-05,2055-03-05,28.79722222222222,28,0.07253726125573623
2055-02-12,2055-03-12,28.816666666666666,28,0.07253617192067693
2055-02-19,2055-03-19,28.836111111111112,28,0.072535085684042
2055-02-26,2055-03-26,28.855555555555554,28,0.07253400253937947
2055-03-05,2055-04-02,28.875,28,0.07253292248020594
2055-03-12,2055-04-09,28.894444444444446,28,0.07253184550006088
2055-03-19,2055-04-16,28.913888888888888,28,0.07253077159250086
2055-03-26,2055-04-23,28.933333333333334,28,0.07252970075105106
2055-04-02,2055-04-30,28.95277777777778,28,0.07252863296925664
2055-04-09,2055-05-07,28.97222222222222,28,0.07252756824066278
2055-04-16,2055-05-14,28.991666666666667,28,0.07252650655879465
2055-04-23,2055-05-21,29.011111111111113,28,0.07252544791720597
2055-04-30,2055-05-28,29.030555555555555,28,0.07252439230943335
2055-05-07,2055-06-04,29.05,28,0.07252333972900768
2055-05-14,2055-06-11,29.069444444444443,28,0.07252229016949409
2055-05-21,2055-06-18,29.08888888888889,28,0.07252124362441492
2055-05-28,2055-06-25,29.108333333333334,28,0.07252020008730962
2055-06-04,2055-07-02,29.127777777777776,28,0.07251915955174905
2055-06-11,2055-07-09,29.147222222222222,28,0.07251812201124411
2055-06-18,2055-07-16,29.166666666666668,28,0.0725170874593628
2055-06-25,2055-07-23,29.18611111111111,28,0.0725160558896503
2055-07-02,2055-07-30,29.205555555555556,28,0.07251502729566031
2055-07-09,2055-08-06,29.225,28,0.07251400167092946
2055-07-16,2055-08-13,29.244444444444444,28,0.07251297900901715
2055-07-23,2055-08-20,29.26388888888889,28,0.07251195930347715
2055-07-30,2055-08-27,29.283333333333335,28,0.07251094254786603
2055-08-06,2055-09-03,29.302777777777777,28,0.07250992873574034
2055-08-13,2055-09-10,29.322222222222223,28,0.07250891786065955
2055-08-20,2055-09-17,29.341666666666665,28,0.07250790991618596
2055-08-27,2055-09-24,29.36111111111111,28,0.07250690489587328
2055-09-03,2055-10-01,29.380555555555556,28,0.07250590279329806
2055-09-10,2055-10-08,29.4,28,0.07250490360202834
2055-09-17,2055-10-15,29.419444444444444,28,0.07250390731562353
2055-09-24,2055-10-22,29.43888888888889,28,0.07250291392765451
2055-10-01,2055-10-29,29.458333333333332,28,0.0725019234317121
2055-10-08,2055-11-05,29.477777777777778,28,0.07250093582136431
2055-10-15,2055-11-12,29.497222222222224,28,0.07249995109018201
2055-10-22,2055-11-19,29.516666666666666,28,0.0724989692317817
2055-10-29,2055-11-26,29.53611111111111,28,0.07249799023970573
2055-11-05,2055-12-03,29.555555555555557,28,0.0724970141075649
2055-11-12,2055-12-10,29.575,28,0.07249604082896718
2055-11-19,2055-12-17,29.594444444444445,28,0.07249507039746345
2055-11-26,2055-12-24,29.613888888888887,28,0.07249410280669594
2055-12-03,2055-12-31,29.633333333333333,28,0.07249313805024407
2055-12-10,2056-01-07,29.65277777777778,28,0.0724921761217101
2055-12-17,2056-01-14,29.67222222222222,28,0.07249121701470486
2055-12-24,2056-01-21,29.691666666666666,28,0.07249026072286201
2055-12-31,2056-01-28,29.711111111111112,28,0.07248930723975239
2056-01-07,2056-02-04,29.730555555555554,28,0.07248835655903539
2056-01-14,2056-02-11,29.75,28,0.07248740867432751
2056-01-21,2056-02-18,29.769444444444446,28,0.07248646357921393
2056-01-28,2056-02-25,29.788888888888888,28,0.07248552126738536
2056-02-04,2056-03-03,29.808333333333334,28,0.07248458173244408
2056-02-11,2056-03-10,29.82777777777778,28,0.0724836449680209
2056-02-18,2056-03-17,29.84722222222222,28,0.0724827109677809
2056-02-25,2056-03-24,29.866666666666667,28,0.07248177972534631
2056-03-03,2056-03-31,29.886111111111113,28,0.07248085123438505
2056-03-10,2056-04-07,29.905555555555555,28,0.07247992548854507
2056-03-17,2056-04-14,29.925,28,0.07247900248149428
2056-03-24,2056-04-21,29.944444444444443,28,0.07247808220689203
2056-03-31,2056-04-28,29.96388888888889,28,0.07247716465840341
2056-04-07,2056-05-05,29.983333333333334,28,0.07247624982969919
2056-04-14,2056-05-12,30.002777777777776,28,0.07247533771445872
2056-04-21,2056-05-19,30.022222222222222,28,0.07247442830637844
2056-04-28,2056-05-26,30.041666666666668,28,0.0724735215991149
2056-05-05,2056-06-02,30.06111111111111,28,0.07247261758639306
2056-05-12,2056-06-09,30.080555555555556,28,0.07247171626190088
2056-05-19,2056-06-16,30.1,28,0.07247081761932625
2056-05-26,2056-06-23,30.119444444444444,28,0.07246992165239131
2056-06-02,2056-06-30,30.13888888888889,28,0.07246902835479828
2056-06-09,2056-07-07,30.158333333333335,28,0.07246813772026643
2056-06-16,2056-07-14,30.177777777777777,28,0.07246724974252652
2056-06-23,2056-07-21,30.197222222222223,28,0.07246636441529786
2056-06-30,2056-07-28,30.216666666666665,28,0.07246548173232258
2056-07-07,2056-08-04,30.23611111111111,28,0.07246460168733426
2056-07-14,2056-08-11,30.255555555555556,28,0.0724637242740665
2056-07-21,2056-08-18,30.275,28,0.07246284948628715
2056-07-28,2056-08-25,30.294444444444444,28,0.0724619773177469
2056-08-04,2056-09-01,30.31388888888889,28,0.07246110776219933
2056-08-11,2056-09-08,30.333333333333332,28,0.072460240813418
2056-08-18,2056-09-15,30.352777777777778,28,0.07245937646517644
2056-08-21,2056-09-18,30.36111111111111,28,0.07245900682475531
